time,content,comments,retweets,quotes,hearts
2012-12-17 20:06:00,RT @BenSTCIL: @jimcramer kills me GOOG up on stuff that makes no $/AAPL down on stuff that does!- j no FTC  anti-$GOOG hammer is big news,0.0,,0.0,0
2012-12-17 13:14:00,"$AAPL, $AAPL, $AAPL--there are 6000 stocks out there. Many of them better right now than $AAPL.",0.0,,0.0,0
2012-12-17 13:06:00,"RT @keith_inchierca: @jimcramer I'm buying under $500, i dont care :) jj and your edge?",0.0,,,0
2012-12-17 13:06:00,Don't you see that the obsession with $AAPL means that there are too many people worried about it? Lets look in 2013,0.0,,0.0,0
2012-12-17 13:05:00,RT @oloughlin3: @jimcramer you have nothing to say about aapl? just oh well..?-j no one talks about $AAPL more-long form -CNBC. realmoney.,0.0,,,0
2012-12-17 11:39:00,RT @Honey70: @jimcramer any thoughts on Facebook stock?--j neither here nor there after hitting $28,,,0.0,0
2012-12-17 10:54:00,RT @SusieFever: Not what I wanted to hear... it's my portfolio staple :(-j that's the problem-it is everybody's portfolio stable.,0.0,,0.0,0
2012-12-17 10:49:00,"As long as the focus remains $AAPL, then $AAPL will be troubled... Too much worry ....",0.0,,0.0,0
2012-12-17 00:07:00,RT @TheRealHorse: “@jimcramer: danario is hottest receiver in NFL” and a Mizzou Tigerjj Danario total no show,0.0,,0.0,0
2012-12-17 00:07:00,Can't believe i wasn't busted by choosing Denario over Morris!  Could have been lights out!,0.0,,,0
2012-12-16 17:38:00,Why can't Rite Aid on President and Smith in. Brooklyn clean itself up?,0.0,,0.0,0
2012-12-16 16:59:00,RT @zhtroll: @jimcramer Looks like a Defcon 1 situation Jimbo.--jj--I am in total agreement . locked and loaded now!,0.0,,0.0,0
2012-12-16 16:59:00,"RT @STEVEWIBLE: @jimcramer btw Jimbo ever look at $MAIN?. j right now looking at $CJ, $JJ & $Kaep",0.0,,,0
2012-12-16 16:57:00,Opponent has Brees and Marshawn Lynch--can anyone stop Brees or Marshawn-rough playoff for me...,,,,0
2012-12-16 16:55:00,RT @STEVEWIBLE: @jimcramer plus Fred Jackson is out--j so big for  Spiller--why Morris must sit-unless i sit Muscle Hamster Martin,,,0.0,0
2012-12-16 16:55:00,RT @bryannj: @jimcramer Jim - @MatthewBerryTMR has Morris higher than Spiller.--No Fred Jackson Spiller gets Red Zone work.. Crucial,,,0.0,0
2012-12-16 16:53:00,RT @STEVEWIBLE: @jimcramer both Seattle corners are out. Bills game in Toronto dome. Go fitz- j fabulous for CJ redzone touches,0.0,,0.0,0
2012-12-16 16:50:00,"RT @cmac1962: @jimcramer Jim, Romo or Weedon today?--that's like $Goog v. $AMD--make it Romo",0.0,,,0
2012-12-16 16:50:00,RT @AndersonBenner: @jimcramer Spiller is also a -beast-j crowd here says real bad move to sit Morris. I tortured.  This for all the marbles,,,,0
2012-12-16 16:48:00,RT @JesseTMaguire: @jimcramer quit scalping so much! Buy and hold!-j i have bought and held Morris all year. But Denario so hot!,0.0,,,0
2012-12-16 16:48:00,"RT @Standbye: Not 2 be morbid, but do you think in light of the Newton shooting, that gun stocks will be a buy for a while?-j can't go there",0.0,,,0
2012-12-16 16:47:00,RT @lawfy3: @jimcramer 3 QBs? You playing in a 2 QB league or something? j-just telling you who i have on bench.,,,,0
2012-12-16 16:46:00,RT @AlderLaneeggs: @herbgreenberg  Ulta wil be 2014's BBY you heard it here first not 2013 but 2014 -j you sound like @HerbGreenberg,0.0,,0.0,0
2012-12-16 16:45:00,RT @SanchizeThis: @jimcramer what the heck is a yarn bar? -j people have wine and knit. My sister's favorite pastime. Beautiful stuff,,,,0
2012-12-16 16:44:00,RT @brduquette: @jimcramer insane crowds at $SKT today!! j-best retail q i have heard so far...,0.0,,,0
2012-12-16 16:44:00,"RT @BenSTCIL: @jimcramer Cramer is ur hand doing ok?--j no, i have this thing called trigger finger, it is killing me..",0.0,,0.0,0
2012-12-16 16:43:00,"RT @JeremyXavier1: @jimcramer Your too political! Stop suckin up 2 Obama-j you funny, i want big spending cuts b4 big tax increases...",0.0,,0.0,0
2012-12-16 16:42:00,"RT @InMurfreesboro: @jimcramer do you think Obama is just being stubborn by not negotiating with House republicans?=j yes, no cuts offered",0.0,,0.0,0
2012-12-16 16:42:00,"RT @STEVEWIBLE: bills D playing better Jimbo. Who is your other QB? j-qb my weaknes- i have Fitz, Kaep and Wilson....",,,,0
2012-12-16 16:39:00,"Browns run D not as bad as people think. Seattle run  D not that great on road, cuts to playing Spiller over Morris....",0.0,,,0
2012-12-16 16:36:00,"Rivers to Denario could be 20 points, Morris, could be little if Skins fall behind and go pass pass pass.. No worries about RG-so key on MO",0.0,,,0
2012-12-16 16:34:00,RT @ball13: @jimcramer Carolina secondary is deceptively good...be careful with d.alexander--j Rivers throws to no one else...,,,,0
2012-12-16 16:33:00,"RT @DaddySez: @jimcramer you have to play Julio over Danario, then go Morris, Martin & cj-j danario is hottest receiver in NFL",0.0,,0.0,0
2012-12-16 16:32:00,My thinking is heavily influenced by the great work of @adamschefter and i think he would agree with me on my picks,,,0.0,0
2012-12-16 16:31:00,"RT @roykk: @jimcramer I also have Spiller, Morris, Danario.  I'm sitting Morris.--J We are soulmates!!..",,,0.0,0
2012-12-16 16:31:00,"RT @Realville_Mayor: @jimcramer can't sit Julio in any situation! I learned the hard way, smh.- j you and me both, chief. Crushed me!!",0.0,,0.0,0
2012-12-16 16:30:00,"RT @twistingKALEIDO:  Bills coach taking much heat for not using Spiller enough,so he may run him often.j Seahawk and Brown run d-both good",,,0.0,0
2012-12-16 16:29:00,"I could sit Julio, go flex with Morris and start Denario, Spiller, Martin with Morris. But Julio could have huge day against GMen 2ndary",,,0.0,0
2012-12-16 16:26:00,It comes down to Spiller with no Jackson v. Morris with no RG3 and i think that Morris will be LESS effective with RG3 not there to defend,,,0.0,0
2012-12-16 16:19:00,"RT @freshduglife:  your sitting A Morris based on no RG3 so assuming they well sell out against run ?j -no RG,  so D can key on Morris.",,,0.0,0
2012-12-16 16:18:00,RT @litman44: @jimcramer who would you start - cam newton or josh freeman?- j newton looking really good,,,0.0,0
2012-12-16 16:17:00,RT @MuhammedSH: @jimcramer you can't sit Alfred! No RG3. He's gonna get so many carries j But Jackson's on ir have to play Spiller.,,,,0
